id;dc_source;dc_title;foi_nrPages;foi_fairiscoreVersions;foi_fairiscore_v2
nl.mnre1013.2e-b.2024.219.doc.1;https://open.overheid.nl/documenten/5d7028a2-8848-4b5a-8026-ed1b8fa49772/file;beslisnota-bij-kamerbrief-over-situatie-na-venezolaanse-presidentsverkiezingen;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1045.2e-b.2024.105.doc.1;https://open.overheid.nl/documenten/3dd68904-5029-4130-987e-1fc3776ba2a2/file;37533331.Beslisnota bij beantwoording van vragenover de landelijke vrijstellingslijst;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.591.doc.1;https://open.overheid.nl/documenten/31fb96be-d90c-4b24-abf8-540fc97865ff/file;95908761.Beslisnota bij Kamerbrief Nota naar aanleiding van het verslag Voorstel van wet ter uitvoering van verordening _EU_ 202-...-6077720;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.81.doc.1;https://open.overheid.nl/documenten/d45723a2-a996-48cd-9048-0cd4683e8e96/file;Openbaarmaken beslisnota KOT-Geredigeerd;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.257.doc.1;https://open.overheid.nl/documenten/a97b1a0c-385b-4932-82c6-3ad64a0f6f3b/file;Openbaarmaken beslisnota Indiening wetsvoorstel Tijdelijke regeling alleenverdienersproblematiek_Ger;6.0;"{""v1"": 3, ""v2"": 3}";3
nl.mnre1013.2e-b.2024.571.doc.1;https://open.overheid.nl/documenten/e8694749-b9d5-43c8-ad6e-f1fd625cdd41/file;Beslisnota Parlementair overzicht verdragen waarover onderhandeld wordt 1-10-2024;7.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.534.doc.1;https://open.overheid.nl/documenten/8b14b452-790e-4895-a05b-d7d3e73b90e2/file;Beslisnota bij Beantwoording vragen over het wegschrijven van verwijzingen naar gender en SRGR;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.390.doc.1;https://open.overheid.nl/documenten/8251ef64-824e-422b-9bcb-889fafc3bff6/file;88856025.Beslisnota bij TK NIET IDENTIEK Ontwerpbesluit houdende wijziging van het Instellingsbesluit Adviescollege Toetsing Reg-...-1ce0859;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.873.doc.1;https://open.overheid.nl/documenten/2efa1b28-1fa8-4f49-93aa-e652f5a47117/file;Beslisnota bij Kamerbrief over Doorbreking medisch beroepsgeheim ten behoeve van onderzoek door de Inspectie Gezondheidszorg en Jeugd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.125.doc.5;https://open.overheid.nl/documenten/dpc-181ab761f73cd2847e6cb5f5689c6ca640b65c28/pdf;bundel;8.0;"{""v1"": 2, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.391.doc.1;https://open.overheid.nl/documenten/71be6555-a603-4fa7-aa4c-8ff58d547f77/file;Beslisnota bij Kamervragen naar aanleiding van paspoortpiek;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.59.doc.1;https://open.overheid.nl/documenten/a06423b5-b77c-4b58-b3d8-eb9121132c1e/file;Beslisnota uitstelbrief Kamervragen over Frauderisico bij brievenbus-bv_s;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1058.2e-b.2024.18.doc.1;https://open.overheid.nl/documenten/dpc-65b1757dbd0fa776a864daf5f3bb99d276fe0529/pdf;ek-beslisnota-bij-kamerbrief-over-de-beleidsregels-buitenschuldprocedure-en-staatloosheid;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.445.doc.1;https://open.overheid.nl/documenten/28572925-d017-4f80-9b80-f621859e70b1/file;Beslisnota-Opleg notitie Kamerbrief toezegging monitoring startersvrijstelling OVB;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.66.doc.1;https://open.overheid.nl/documenten/dpc-ea0f26dbde3edc672ef4241be9d7a53fc2652279/pdf;bijlage-1-beslisnota-beleidsreactie-advies-besluitvorming-radioactief-afval;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.836.doc.1;https://open.overheid.nl/documenten/2876c9c8-32f0-4ec2-b4b6-f7049ffec10f/file;Beslisnota bij Kamervragen over het bericht VN tikt Nederland op de vingers de postcode van je woonplaats bepaalt hoe goed de zorg is;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.369.doc.1;https://open.overheid.nl/documenten/ad8551bc-a7a9-4e91-94d2-0d28f1eb6b2b/file;Openbaarmaking Beslisnota SP_I - Oplegnota - Nota n.a.v Verslag Verzamelwet SZW 2025_Geredigeerd;4.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1090.2e-b.2024.400.doc.1;https://open.overheid.nl/documenten/6344636d-c074-4836-bc95-3814100d6005/file;Beslisnota Uitstel beantwoording Kamervragen Van Kent _SP_ over misgelopen lijfrentepolis of pensioen in Radar-uitzending;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.23.doc.1;https://open.overheid.nl/documenten/dpc-f993244a34cd42cd4fef767bd6f31cdcb38da560/pdf;beslisnota-bij-kamerbrief-beantwoording-kamervragen-over-het-bericht-familieleden-missen-uitvaart-door-files-luuk-wilson-deed-2--...-cb0d036;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.459.doc.1;https://open.overheid.nl/documenten/b65d3d48-d027-447c-b4e3-bc370bfcbc14/file;Beslisnota bij Kamerbrief over aanbieden Werkagenda en evaluatie RVS;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.329.doc.1;https://open.overheid.nl/documenten/c692b38e-bd7d-4709-84cf-c97479c4fa28/file;Beslisnota bij Appreciatie motie onderzoek over het beschermen van huurders met zonnepanelen;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.394.doc.1;https://open.overheid.nl/documenten/4a15a266-0083-4e0a-a78f-6212295043f8/file;Openbaarmaking beslisnota Moties en toezeggingen_ naar aanleiding van het commissiedebat zzp _12 september 2024_ en het tweeminu-...-aa0dfd6;6.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.204.doc.1;https://open.overheid.nl/documenten/813fd5dc-9587-4c48-847d-7c2a4bbfa728/file;53064490.Beslisnota bij beantwoording Kamervragen naar aanleiding FD-artikel inzake regeldruk en bureaucratie mkb_ers;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.23.doc.1;https://open.overheid.nl/documenten/65572062-3069-4706-95c0-4ad62b2c56a1/file;44383734.Beslisnota Voortgang Aanpak Piekbelasting;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.118.doc.1;https://open.overheid.nl/documenten/ee6e7f48-439f-4fb2-92e7-85d909fa34dc/file;Beslisnota_s bij Kamerbrief inzake voortgang Internationale Klimaatstrategie;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1045.2e-b.2024.241.doc.1;https://open.overheid.nl/documenten/4773cc67-20a6-43b3-9ed8-a9405c583c01/file;58775411.Beslisnota Kamerbrief stimuleringsprogramma energiehubs;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1153.2e-b.2024.66.doc.1;https://open.overheid.nl/documenten/35df60cf-5074-432a-b0b5-32dbf0bc8b43/file;45384937.Beslisnota Beantwoording vragen inzake PFAS in bestrijdingsmiddelen;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1153.2e-b.2024.328.doc.1;https://open.overheid.nl/documenten/5673974a-f907-43a0-b2f0-f55dcc7f9221/file;86693104.Beslisnota Beantwoording Kamervragen over de regeling Samenwerking in veenweidegebieden en Natura 2000-overgangsgebieden;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1018.2e-b.2024.42.doc.1;https://open.overheid.nl/documenten/4dcfb56c-5aad-49fe-b8e1-9e4a8542a0ea/file;2024 02 16 Beslisnota bij beantwoording SV inzake bijeenkomsten met ambtenaren naar aanleiding van de verkiezingsuitslag van 22 november 2023;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.405.doc.1;https://open.overheid.nl/documenten/73178449-254a-4760-8b2a-3419f27cee46/file;89162384.Beslisnota Rapport Effecten van maatregelen op nitraat in het agrarische deel van grondwaterbeschermingsgebieden;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.670.doc.1;https://open.overheid.nl/documenten/8e42e9df-468e-4835-b5e8-916dd8c01e5b/file;Beslisnota bij Kamerbrief inzake nazending Feitelijke vragen begrotingsbehandeling BHO en aanpassing jaarrapport exportcontrole 2023;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1045.2e-b.2024.529.doc.1;https://open.overheid.nl/documenten/33383ab6-d8ef-42e4-bf28-2b8b375e4bbc/file;89801928.Beslisnota bij TK IDENTIEK Geannoteerde Agenda Raad voor Concurrentievermogen 28-29 nov 2024;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.440.doc.1;https://open.overheid.nl/documenten/cddd0fe0-5728-47c7-bec3-b3717faad169/file;89965438.Beslisnota Terugkoppeling 16e Conferentie van Partijen VN-Biodiversiteitsverdrag;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.635.doc.1;https://open.overheid.nl/documenten/54badd24-56df-4bc2-ac5d-9466f10f5625/file;Beslisnota bij Kamerbrief inzake migratierapportage van het ministerie van Buitenlandse Zaken 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.39.doc.1;https://open.overheid.nl/documenten/a5bc4033-8685-4f56-9552-e225e3d3811a/file;Openbaarmaken beslisnota EU_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.441.doc.1;https://open.overheid.nl/documenten/1ddd176c-f118-4b5b-a7e2-8754acfe46cc/file;Beslisnota bij Evaluatierapport Wet gedeeltelijk verbod gezichtsbedekkende kleding;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1058.2e-b.2024.162.doc.1;https://open.overheid.nl/documenten/dpc-3e5e81615aeb20ce1467505ef241eec082457f1f/pdf;tk-beslisnota-bij-geannoteerde-agenda-jbz-raad-12-en-13-december-2024-te-brussel;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.744.doc.1;https://open.overheid.nl/documenten/1e770e55-9ebe-4aa6-9580-6c136682a81a/file;Beslisnota Uitwerking amendement Heinen van Eerste Kamer;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.331.doc.1;https://open.overheid.nl/documenten/40ac7849-82bf-43d1-9ee8-1b4e7b921a1a/file;Beslisnota bij Kamerbrief over toezeggingen Eerste Kamer;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.395.doc.1;https://open.overheid.nl/documenten/693f130b-c5fd-4088-87dd-c3278bf5a3d7/file;Beslisnota Toezichtarrangement Autoriteit Persoonsgegevens;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1058.2e-b.2024.127.doc.1;https://open.overheid.nl/documenten/dpc-a8738e4bd0be7930ae6094276585eae633de63d9/pdf;tk-beslisnota-bij-planning-wetgeving-hoofdstuk-2-regeerprogramma;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.701.doc.1;https://open.overheid.nl/documenten/6ea9843a-0959-4e63-abe3-ff7df4b16522/file;Beslisnota Antwoorden op Kamervragen schriftelijk overleg over ministeri_le regeling vermogenstoetsuitzondering;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.404.doc.1;https://open.overheid.nl/documenten/6054dfec-a0a3-4ec4-a2ef-4f299d651bba/file;Beslisnota bij Nota naar aanleiding van het nader verslag Wet betaalbare huur;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.78.doc.1;https://open.overheid.nl/documenten/f8d71800-6036-4cd4-8d38-0619037cfc9a/file;Beslisnota bij Kamerbrief inzake schriftelijke vragen eerste termijn begrotingsbehandeling Buitenlandse Zaken;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.374.doc.1;https://open.overheid.nl/documenten/0db56941-a6be-4c63-b3e9-489f102ab58d/file;Beslisnota bij Kamervragen over het bezoek aan het Zuyderland Ziekenhuis;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.319.doc.1;https://open.overheid.nl/documenten/d90d7426-b8a0-41d5-b294-4f9686f00275/file;59151128.Beslisnota Beantwoording Kamervragen over vervuilende bedrijven die grootaandeelhouders verrijken ten koste van mens en klimaat;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.270.doc.1;https://open.overheid.nl/documenten/681570b2-2baf-4285-ba77-d7dbe723bacd/file;53157364.Beslisnota Beantwoording vragen over het bericht _Kabinet versoepelde exclusief voor Schiphol de bestaande stikstofregels_;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.125.doc.2;https://open.overheid.nl/documenten/dpc-4c830518c28a7178fafa0a1307477f1a10eb3462/pdf;bundel;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.491.doc.1;https://open.overheid.nl/documenten/0078b008-5541-4187-94ed-279d56278bb0/file;Beslisnota bij Beantwoording schriftelijke vragen over het bericht _Influencers zamelen via Nederland geld in voor uitrusting Russische militairen_;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.235.doc.1;https://open.overheid.nl/documenten/b94dfc1a-f6d3-42c1-abae-b02cb5d12a1d/file;52759298.Beslisnota bij verzoek reactie vaste commissie LNV reactie brief LandschappenNL;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.289.doc.1;https://open.overheid.nl/documenten/615e0230-d9e0-459b-89a1-0f5be6a3ccf9/file;Openbaarmaking Beslisnota_s - Schriftelijk overleg jaarverslag SZW 2023_Geredigeerd;4.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.131.doc.1;https://open.overheid.nl/documenten/c7eca97e-b0ae-4747-8cce-9580379442c4/file;Beslisnota_s Traditionele Eigen Middelen;4.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.234.doc.1;https://open.overheid.nl/documenten/57d4a397-ea3b-43cd-a1ff-2fa0f6379650/file;Beslisnota bij Kamerbrief voortgang Kustpact 2024;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.195.doc.1;https://open.overheid.nl/documenten/bcf588b2-5424-4d4e-8c9e-8cbc0a2ed686/file;Beslisnota bij Kamerbrief over verzamelwet VWS 2023;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.544.doc.1;https://open.overheid.nl/documenten/66b92299-b58d-432a-9f88-95342b1a1235/file;Beslisnota bij Kamerbrief over Prijsonderhandelingen zanubrutinib;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.212.doc.1;https://open.overheid.nl/documenten/dpc-6ef4e9c61f967d43841d829a1ef52e89b3e0b9c8/pdf;beslisnota-bij-antwoorden-op-schriftelijke-vragen-over-het-bericht-olifant-in-kamer-blijft-ongenoemd-in-debat-over-dalende-homoacceptatie-;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.271.doc.1;https://open.overheid.nl/documenten/1eda06d5-ed80-407a-b2b6-56ba41a32d72/file;Beslisnota bij kamerbrief voortgang programma _Een thuis voor iedereen_;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.174.doc.1;https://open.overheid.nl/documenten/87bca12d-9cd3-423b-89a8-8adbc4cf2dd8/file;Beslisnota Overzicht uitbetalingen RRF Q2 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.501.doc.1;https://open.overheid.nl/documenten/8af81a0e-3a42-4911-a3c2-3058cf909cc3/file;Beslisnota bij Kamervragen over het bericht dat het aantal mensen in Nederland met gonorroe flink doorstijgt;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.257.doc.1;https://open.overheid.nl/documenten/dpc-c519b527dcdf83dcd313ef9202eae4dadd587024/pdf;beslisnota-bij-aanbiedingsbrief-interim-auditrapport-2024-ministerie-van-onderwijs-cultuur-en-wetenschap-viii-;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.288.doc.1;https://open.overheid.nl/documenten/09646da1-3506-41ac-9e1e-a7a9382918a0/file;Beslisnota Voorjaarsrapportage Raad van State;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.130.doc.1;https://open.overheid.nl/documenten/5fd3e283-7e15-4240-8558-a7e548fa2b0d/file;Openbaarmaking Beslisnota - Kabinetsreactie onderzoeksrapport _Bekostiging en beloning van beschermingsbewind bij schulden_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.659.doc.1;https://open.overheid.nl/documenten/577f13a8-659e-4cba-9531-c3a6d2776445/file;Beslisnota Uitstel Kamervragen Inge van Dijk en Dijk;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.302.doc.1;https://open.overheid.nl/documenten/dpc-2546240e63a592a9e69c5ef6078a9ef2b4fa3333/pdf;onderliggende-beslisnota-bij-kamerbrief-tweede-jaarlijkse-voortgangsrapportage-msc-zoe;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.269.doc.1;https://open.overheid.nl/documenten/8647a511-1b49-4d8f-9758-b8345344e808/file;Beslisnota bij Kamervragen over het bericht dat GGZ Friesland het Centrum voor Neuropsychiatrie uiterlijk per 1 juli 2024 sluit;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.175.doc.1;https://open.overheid.nl/documenten/4dcd7329-b286-4963-aaf0-34888e1f0667/file;Openbaarmaking Beslisnota - Beleidreactie op invoeringstoets;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.519.doc.1;https://open.overheid.nl/documenten/11fe1add-ae1b-4c2b-ab66-27ff25f85c3a/file;Beslisnota bij Uitstelbericht jaarlijkse Kamerbrief stand spreiding rijkswerkgelegenheid;2.0;"{""v1"": 2, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.471.doc.1;https://open.overheid.nl/documenten/b4cfb305-3cf5-4de8-873c-e4ebbfdf9180/file;86851979.Beslisnota Beantwoording Kamervragen CBS lid Van Houwelingen _FVD_ - mogelijke relatie COVID vaccinaties en oversterfte;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1171.2e-b.2024.93.doc.1;https://open.overheid.nl/documenten/6937cf6f-e505-4500-8ab5-c4bfaa115b83/file;Beslisnota bij Kamerbrief over financi_le mogelijkheden voor woningeigenaren en VvE_s om te verduurzamen;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.434.doc.1;https://open.overheid.nl/documenten/31f82e5d-202f-4988-a1aa-a39046c3d994/file;46149093.Beslisnota Kamerbrief Stand van Zaken Energiemarkt;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1013.2e-b.2024.728.doc.1;https://open.overheid.nl/documenten/fe798356-fe07-459e-bdfe-67514ad78d6c/file;Beslisnota bij Fiche 1 Achtste wijziging administratieve samenwerkingsrichtlijn belastingen;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.304.doc.1;https://open.overheid.nl/documenten/0081baca-6a7e-4684-a9bb-10dbb0303988/file;Beslisnota bij Beantwoording vragen over het bericht _In slechts 67 seconden slaagde de Georgische regeringspartij erin de Europ-...-2c7de26;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.171.doc.1;https://open.overheid.nl/documenten/33980c17-786c-4a89-8a3e-ec4c1fc0b5e8/file;52439354.Beslisnota bij Beantwoording schriftelijk overleg informele Landbouwraad 7-9 april 2024;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.341.doc.1;https://open.overheid.nl/documenten/d1c51731-72c2-45d3-99a2-437c61d488b9/file;Beslisnota bij Beantwoording over het bericht _Paniek bij UNRWA om stopzetten financiering was allemaal theater_;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.134.doc.1;https://open.overheid.nl/documenten/7dce3ce7-f18a-4404-9cfc-11fed7927646/file;52572547.Beslisnota bij Verzoek reactie motie Vedder c.s. inzake derogatievrije zones rondom Natura 2000-gebieden;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1109.2e-b.2024.113.doc.1;https://open.overheid.nl/documenten/dpc-b118b3ffe3cfe0678b162adc9c5b2ab3aa0edf12/pdf;beslisnota-bij-publicatie-inspectierapporten-sacred-heart-school-en-stichting-katholiek-onderwijs-saba;2.0;"{""v1"": 2, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.645.doc.1;https://open.overheid.nl/documenten/c24a3252-ed34-46fd-bc77-45b58e8e8c7a/file;Beslisnota bij Kamervragen over het bericht dat er onvoldoende budget is in 2024 voor de langdurige zorg;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.294.doc.1;https://open.overheid.nl/documenten/6bf11ec0-b61e-4ee2-be4f-7ca7405ed507/file;Beslisnota bij Kamervragen over het bericht _Verzorgingshuis laat stervende pati_nt _87_ niet meer eten_ verpleger kan het niet verkroppen en gaat in de fout_;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.135.doc.1;https://open.overheid.nl/documenten/db8915cc-4b99-4e65-b585-841613a3d600/file;Beslisnota bij Kamerbrief voortgang grootschalige woningbouw;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.230.doc.1;https://open.overheid.nl/documenten/52315aff-c762-48e9-932d-7c48876b80b0/file;Beslisnota Uitstel beantwoording Kamervragen lid Van Oostenbruggen _Nieuw Sociaal Contract_ over het aantal toegenomen schijnzel-...-b8937be;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.188.doc.1;https://open.overheid.nl/documenten/32f6374a-32f4-4d05-b0f8-4b48e02c9915/file;Openbaarmaken Beslisnota VFRW;3.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1109.2e-b.2024.156.doc.1;https://open.overheid.nl/documenten/dpc-238c36faa732a81f25035bfbf19cc7f763f936b3/pdf;beslisnota-bij-reactie-op-feitelijke-vragen-over-de-kamerbrief-herijking-sturing-funderend-onderwijs;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.600.doc.1;https://open.overheid.nl/documenten/23321abd-8d58-4ad5-8263-b00910f03b06/file;Beslisnota bij Kamerbrief over toezegging overzicht landelijke initiatieven inzake het mentale welzijn van jongeren;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.275.doc.1;https://open.overheid.nl/documenten/14c7f19a-3d5e-4dc5-b396-561263b40bd9/file;Beslisnota-Stand van zaken betalingsregeling coronabelastingschulden -mei 2024-;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.170.doc.1;https://open.overheid.nl/documenten/b13bccb8-7b26-4a06-b133-ca20034d5c40/file;Beslisnota bij Toezichtsrapport nr. 79 over de inzet van virtuele agenten door de AIVD en MIVD;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.558.doc.1;https://open.overheid.nl/documenten/2fe155f2-b029-4a21-8b9d-7e6de74de23f/file;Beslisnota-Toestemmingsbrief ambtelijke afvaardiging technische briefing salderingsregeling;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.231.doc.1;https://open.overheid.nl/documenten/f00563df-1d43-4874-a79a-2b9c5891d0df/file;Openbaarmaking Beslisnota - Voortgang plan van aanpak statushouders aan het werk;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.189.doc.1;https://open.overheid.nl/documenten/789183cb-1877-4b2f-9ed9-02a54e098369/file;Beslisnota_s bij Kamerbrief motie nationaal spaarplan;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1182.2e-b.2024.52.doc.1;https://open.overheid.nl/documenten/77f874ae-3f5e-4c11-b031-3c54e18f0be2/file;87267643.Beslisnota bij Beantwoording Kamervragen over het bericht _Staatstoezicht op de Mijnen_ kans op sinkholes bij afsluiten zoutcavernes Oost-Groningen_;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.618.doc.1;https://open.overheid.nl/documenten/c10c3d0d-18af-45be-8659-7337cf37df5e/file;Beslisnota BZK kwartaalrapportage 2024 Q3 lopende EU-wetgevingsonderhandelingen en rapportage voor onderhandelingen Europese Kiesakte;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.44.doc.1;https://open.overheid.nl/documenten/73685ab5-fc8f-43b3-a368-c8440aded1e9/file;44407328.Beslisnota bij Financieringsmonitor 2023;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1073.2e-b.2024.274.doc.1;https://open.overheid.nl/documenten/85ac9608-0004-4032-911e-9afad9d65c9f/file;Openbaarmaking Beslisnota - Nota n.a.v. verslag wetsvoorstel wijziging Wtl;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.309.doc.1;https://open.overheid.nl/documenten/ebcb3309-2b78-40df-aedb-a83f6d3aef3a/file;Openbaarmaken beslisnota Indiening wetsvoorstel Tijdelijke regeling alleenverdienersproblematiek_Ger;6.0;"{""v1"": 3, ""v2"": 3}";3
